metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
http_req_connecting,1622466874,39.520000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
http_req_tls_handshaking,1622466874,0.000000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
http_req_sending,1622466874,0.060000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
http_req_waiting,1622466874,105.409000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
http_req_receiving,1622466874,31.205000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
http_req_failed,1622466874,0.000000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
data_sent,1622466874,184.000000,,,,,,,,,scenario_callGoogle_2,,,,,,
data_received,1622466874,15043.000000,,,,,,,,,scenario_callGoogle_2,,,,,,
iteration_duration,1622466874,265.268791,,,,,,,,,scenario_callGoogle_2,,,,,,
iterations,1622466874,1.000000,,,,,,,,,scenario_callGoogle_2,,,,,,
http_reqs,1622466874,1.000000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
http_req_duration,1622466874,145.068000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
http_req_blocked,1622466874,30.357000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
http_req_connecting,1622466874,30.283000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
http_req_tls_handshaking,1622466874,0.000000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
http_req_sending,1622466874,0.064000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
http_req_waiting,1622466874,112.624000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
http_req_receiving,1622466874,32.380000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
http_req_failed,1622466874,0.000000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
http_reqs,1622466874,1.000000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
http_req_duration,1622466874,143.087000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
http_req_blocked,1622466874,39.612000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
http_req_connecting,1622466874,39.541000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
http_req_tls_handshaking,1622466874,0.000000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
http_req_sending,1622466874,0.087000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
http_req_waiting,1622466874,106.731000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
http_req_receiving,1622466874,36.269000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
http_req_failed,1622466874,0.000000,,,,true,,GET,http://www.google.com/,HTTP/1.1,scenario_callGoogle_2,,200,,,http://www.google.com/,
data_sent,1622466874,184.000000,,,,,,,,,scenario_callGoogle_2,,,,,,
data_received,1622466874,15001.000000,,,,,,,,,scenario_callGoogle_2,,,,,,
iteration_duration,1622466874,272.084459,,,,,,,,,scenario_callGoogle_2,,,,,,
iterations,1622466874,1.000000,,,,,,,,,scenario_callGoogle_2,,,,,,
data_sent,1622466874,184.000000,,,,,,,,,scenario_callGoogle_2,,,,,,
data_received,1622466874,15052.000000,,,,,,,,,scenario_callGoogle_2,,,,,,
iteration_duration,1622466874,272.084125,,,,,,,,,scenario_callGoogle_2,,,,,,
iterations,1622466874,1.000000,,,,,,,,,scenario_callGoogle_2,,,,,,
